17,1,1,lukebp,2018-12-07 21:56:56,https://github.com/decred/politeia/commit/d6f18d31d15780e5f36feac45d1e62d3e31c3bbc
18,1,1,Marco Peereboom,2018-12-07 16:02:12,https://github.com/decred/politeia/commit/ca4cdf83f0ee5248f24940f77b8c56246c5ce508
19,1,1,Kevin,2018-12-07 11:57:06,https://github.com/decred/politeia/commit/df92852ee6a6763347a10403a85cf3abe50dc1f2
20,1,1,Kevin,2018-12-03 19:21:35,https://github.com/decred/politeia/commit/73e375d3d3a498d0367089e7caa4dfad4fc6178b
21,1,1,Fernando Abolafio,2018-12-03 14:49:31,https://github.com/decred/politeia/commit/fe4e341ce046d51fe0eb0349f0e4aa3e2097b0cd
22,1,1,Thiago de Freitas Figueiredo,2018-12-01 12:18:14,https://github.com/decred/politeia/commit/ae149f59921240a657f80b04776f4ddf646c37ff
23,1,1,Seth Benton,2018-11-30 22:24:42,https://github.com/decred/politeia/commit/ca9879763259d7c2f79be578a9dbd4054b5a464b
24,1,1,Victor Guedes,2018-11-30 21:20:24,https://github.com/decred/politeia/commit/d057a8aad8b5d77b60515e264624ce6ca3e3a887
25,1,1,lukebp,2018-11-30 14:34:55,https://github.com/decred/politeia/commit/12aeb5b6ec6a1a29a8812d7f0eaf1ae53f6b1551
26,1,1,lukebp,2018-11-30 13:57:33,https://github.com/decred/politeia/commit/6f219dcc4938ab67e27450bfc6fdc1c699c023fb
27,1,1,lukebp,2018-11-30 13:52:29,https://github.com/decred/politeia/commit/8eaa6745760d835255212a65c19b6b2b8375de0e
28,1,1,Thiago de Freitas Figueiredo,2018-11-30 13:51:37,https://github.com/decred/politeia/commit/f5b4f10bcb7d7fd6da36232d268a13a93925f81d
29,1,1,lukebp,2018-11-30 13:48:10,https://github.com/decred/politeia/commit/5895a1394f7301e26b7416c4bf178c7369892981
30,1,1,Fernando Abolafio,2018-11-29 21:08:29,https://github.com/decred/politeia/commit/b9d34d285f5eb008702c8a9e1ce146c502653ec0
31,1,1,David Hill,2018-11-29 17:14:20,https://github.com/decred/politeia/commit/449d9c09f432f10902b0833755666bacf83d57e3
32,1,1,Sean Durkin,2018-11-27 14:17:45,https://github.com/decred/politeia/commit/bf36bad02071753b78577d572678a43d84461f82
33,1,1,lukebp,2018-11-19 18:18:48,https://github.com/decred/politeia/commit/3a7c386f4c726137bc67bae3f00386bde7d92287
34,1,1,lukebp,2018-11-16 20:30:28,https://github.com/decred/politeia/commit/cc17ab6f49795e3b3035b439df74f2db6fc49079
35,1,1,Sean Durkin,2018-11-15 16:22:31,https://github.com/decred/politeia/commit/a5ff2a88faacfa436ebcd9feaae4415db56ea54e
36,1,1,David Hill,2018-11-14 18:08:58,https://github.com/decred/politeia/commit/12f7378558c1752ccdc3cf7f1a70109a1f18b120
37,1,1,Tiago Alves Dulce,2018-11-14 14:42:31,https://github.com/decred/politeia/commit/c36457e458b3419b755f6d2fa5fd3c9d1e1f595a
38,1,1,Fernando Abolafio,2018-11-14 14:22:46,https://github.com/decred/politeia/commit/4a8c7e5f207ee8b8f7f7efd5f8f260bb3a894458
39,1,1,Fernando Abolafio,2018-11-13 14:47:20,https://github.com/decred/politeia/commit/6d7eb9834b060be02ac5ca5f250dae2c52e7e4ac
40,1,1,lukebp,2018-11-09 16:16:52,https://github.com/decred/politeia/commit/595137dd542ab1af0df39053243465d862266e74
41,1,1,degeri,2018-11-09 15:11:38,https://github.com/decred/politeia/commit/f66e5be1b767e572458059acde6eff0b302bcd79
42,1,1,lukebp,2018-11-09 15:05:07,https://github.com/decred/politeia/commit/3fcf1fb0884d8ff259c810408c59c10d66f83329
43,1,1,Fernando Abolafio,2018-11-06 14:08:57,https://github.com/decred/politeia/commit/61f5f8c4e569e3730ae3dfad4c427b8d2d40d6ee
44,1,1,lukebp,2018-11-04 00:18:40,https://github.com/decred/politeia/commit/5ba517958a145e693c17dc807ed775dd2251777c
45,1,1,David Hill,2018-11-01 22:41:45,https://github.com/decred/politeia/commit/f91cb149b04de6e7a942dd3fab2848ce5ad2bb8c
46,1,1,lukebp,2018-11-01 19:59:57,https://github.com/decred/politeia/commit/7697cd02e05b76cf7782e2d952fe0e833a384a9d
47,1,1,David Hill,2018-11-01 14:17:58,https://github.com/decred/politeia/commit/7a469b90c282ffaaa34af0804b3a92c67297a5c6
48,1,1,Marco Peereboom,2018-10-31 20:57:32,https://github.com/decred/politeia/commit/9a765f875895bbc78e0eec0dd4d38d80cb7fcdee
49,1,1,Fernando Abolafio,2018-10-31 13:30:20,https://github.com/decred/politeia/commit/b9e5d8a9a4a97e67cf2b1514839fd4b1708919c5
50,1,1,Marco Peereboom,2018-10-25 20:23:10,https://github.com/decred/politeia/commit/652443ae5d247f7f4e33c9cce8a1f01d87cf3e14
51,1,1,Sean Durkin,2018-10-23 19:38:45,https://github.com/decred/politeia/commit/7c2d6e0f82e8770ab7748d174f8cafc9fa5277ff
52,1,1,Mawueli Kofi Adzoe,2018-10-23 18:50:26,https://github.com/decred/politeia/commit/435fe5c078f5986b73a3c17452b4013d3481edb4
53,1,1,lukebp,2018-10-23 18:48:27,https://github.com/decred/politeia/commit/afeecd0181a0c46305c4c5917d90060a18d47b24
54,1,1,VcTT,2018-10-23 13:24:02,https://github.com/decred/politeia/commit/42be2de0c8ba14dbedfdcf5ab70fcb153bfb7f75
55,1,1,Fernando Abolafio,2018-10-22 18:05:16,https://github.com/decred/politeia/commit/2f360bee12b33d20aa2d75deef7d70254bd4d27c
56,1,1,lukebp,2018-10-22 15:36:43,https://github.com/decred/politeia/commit/de5a779a76875471fcaf3d0d4661c7e057c2d5dd
57,1,1,Sean Durkin,2018-10-21 21:16:21,https://github.com/decred/politeia/commit/9b90ffa5a6b54d8a72ea5599c67c57b7e7947e36
58,1,1,lukebp,2018-10-19 20:06:49,https://github.com/decred/politeia/commit/8ce48ad4a1e96c045335eaef3105eb9ce1cb0711
59,1,1,Sean Durkin,2018-10-18 15:29:16,https://github.com/decred/politeia/commit/f63e36f4f58ec9d08f088d2ad6303aaa74d389eb
60,1,1,Sean Durkin,2018-10-18 15:02:40,https://github.com/decred/politeia/commit/7dae64e194ce416db087e0107e04ae0a335a89f0
61,1,1,Marco Peereboom,2018-10-17 20:39:31,https://github.com/decred/politeia/commit/98481e9ffa0f17b5ca3ea392040c4fbe26eaaf38
62,1,1,Sean Durkin,2018-10-17 19:25:11,https://github.com/decred/politeia/commit/b4f7d5d08bb33e0a86fd73fb37c8e61eb551af2e
63,1,1,Sean Durkin,2018-10-17 15:59:59,https://github.com/decred/politeia/commit/23ff40ca9afc60b7942fa7612dc3cb390d8268f0
64,1,1,Fernando Abolafio,2018-10-17 15:59:21,https://github.com/decred/politeia/commit/5229365a201e7eb3d76887eacad44bf86774a559
65,1,1,Sean Durkin,2018-10-17 15:44:09,https://github.com/decred/politeia/commit/10598e3c2722b24ac219be4d69a216b27a301ce2
66,1,1,Marco Peereboom,2018-10-17 15:43:10,https://github.com/decred/politeia/commit/908b2cc7a753ba670ed326ae51dd7d20c0875d18
67,1,1,Sean Durkin,2018-10-17 14:22:35,https://github.com/decred/politeia/commit/0158643b6e704444d72cae14c2c8b659aac96fbd
68,1,1,lukebp,2018-10-16 11:56:52,https://github.com/decred/politeia/commit/9f9149dbf2aa39839010cd6249827e7a68b8675c
69,1,1,Marco Peereboom,2018-10-15 21:21:19,https://github.com/decred/politeia/commit/4cd2f3bb550914e955afbc44585a13c5aa417975
70,1,1,Fernando Abolafio,2018-10-15 20:27:33,https://github.com/decred/politeia/commit/d9bc6c41ac3a856e7e342a4326dd6f271c572d2a
71,1,1,Marco Peereboom,2018-10-15 20:20:04,https://github.com/decred/politeia/commit/567bd319d2f4287a4f093c0daeb9bf4dd1095d10
72,1,1,Tiago Alves Dulce,2018-10-15 18:16:12,https://github.com/decred/politeia/commit/77bdc6c0c23d895a06df4767696cbfd8a4ffd158
73,1,1,Marco Peereboom,2018-10-15 18:15:08,https://github.com/decred/politeia/commit/72d147f52dea2723d3f7ee0082144a8183cf722c
74,1,1,Fernando Abolafio,2018-10-15 17:27:33,https://github.com/decred/politeia/commit/369c42e159f1125e0ce1107435cb1a989998d64b
75,1,1,lukebp,2018-10-15 15:40:09,https://github.com/decred/politeia/commit/498ef3b79e3b3546d725ed6887214bd6e971e61a
76,1,1,Marco Peereboom,2018-10-12 17:54:30,https://github.com/decred/politeia/commit/5a88ae0a6619503a91314ba40831bb3a11e19dc4
77,1,1,Marco Peereboom,2018-10-09 14:53:46,https://github.com/decred/politeia/commit/da69903f25d4474baed325c64ff668f60e70a7ad
78,1,1,lukebp,2018-10-09 14:41:42,https://github.com/decred/politeia/commit/7bbb0871ed2ac5030615e24629108f229617cbec
79,1,1,Marco Peereboom,2018-10-05 20:17:26,https://github.com/decred/politeia/commit/8fdc8395b1b3c851c8b351778f14fbdbd83f78b8
80,1,1,David Hill,2018-10-05 14:45:20,https://github.com/decred/politeia/commit/0a3a75ba7481a6d62950003caae4a34ecf73d367
81,1,1,Fernando Abolafio,2018-10-05 13:31:49,https://github.com/decred/politeia/commit/1a8c9421cac2e1257ebec16d52001aa0a483a148
82,1,1,lukebp,2018-10-04 17:51:21,https://github.com/decred/politeia/commit/500d4f8cb73bbb33fc60f565c444fff14f5b4501
83,1,1,lukebp,2018-10-03 17:11:10,https://github.com/decred/politeia/commit/fe3510d73cc607af06d47e155e59fae041824991
84,1,1,Tiago Alves Dulce,2018-10-03 15:32:28,https://github.com/decred/politeia/commit/ec0bed452cef859d4596c83fb2e180c7b6b7900a
85,1,1,Fernando Abolafio,2018-10-02 15:58:55,https://github.com/decred/politeia/commit/08f854c6877fdc98bc91560bd4bbb56661cfa686
86,1,1,Marco Peereboom,2018-10-01 15:50:15,https://github.com/decred/politeia/commit/c3217fd27d1b966defc79201c0d90764cbba64ff
87,1,1,Marco Peereboom,2018-09-28 13:26:23,https://github.com/decred/politeia/commit/2b184624aa7880cf729488d3b0b727dac9c3424c
88,1,1,Thiago de Freitas Figueiredo,2018-09-27 14:15:43,https://github.com/decred/politeia/commit/55e6706959765422d01818983777047a5ec18893
89,1,1,Marco Peereboom,2018-09-26 22:34:08,https://github.com/decred/politeia/commit/f4c075780bed786a1faebe29b1692512dbe44b36
90,1,1,lukebp,2018-09-26 20:48:53,https://github.com/decred/politeia/commit/edd35ad8aca0cd6e833355ed9ca3f910ad80f2c0
91,1,1,lukebp,2018-09-26 20:43:06,https://github.com/decred/politeia/commit/be702439e795a8e18cd82dd2c701a495c80fdba0
92,1,1,lukebp,2018-09-26 20:42:26,https://github.com/decred/politeia/commit/ccf106088ce0372efd9ea097153528ee92788db5
93,1,1,Fernando Abolafio,2018-09-25 17:15:21,https://github.com/decred/politeia/commit/2ad0e1d5da0d5d37d4423ab011efee043df5772b
94,1,1,lukebp,2018-09-25 13:59:13,https://github.com/decred/politeia/commit/6a514bb271c324ab25f9bbe0b204727c6de7dc1f
95,1,1,lukebp,2018-09-25 13:55:56,https://github.com/decred/politeia/commit/8df6ae6c9c079df6499ac25ccb1be2c9394851b0
96,1,1,lukebp,2018-09-19 20:56:06,https://github.com/decred/politeia/commit/2729f77d1727ab21bdb043866c51f330e5e5833e
97,1,1,lukebp,2018-09-18 21:44:24,https://github.com/decred/politeia/commit/714024a05ed9cc4d43b7da92c8744931f91d33b7
98,1,1,lukebp,2018-09-18 16:01:44,https://github.com/decred/politeia/commit/f0622b64920f1be163964be4e46e0da1547016bf
99,1,1,lukebp,2018-09-17 21:12:02,https://github.com/decred/politeia/commit/b395e01336dfd86d430b30fd4a50c6033b65e6a3
100,1,1,lukebp,2018-09-11 20:03:14,https://github.com/decred/politeia/commit/52f2c7d6e11b90d710ac4fa4a4079ca933de46bb
101,1,1,Marco Peereboom,2019-01-16 20:00:39,https://github.com/decred/politeia/commit/268d6c8bbba90292b923188f6a82bcbe636d6ee1
102,1,1,orthomind,2019-01-14 03:33:29,https://github.com/decred/politeia/commit/793ab1b7b1e95f7d625b3e0daf4e3587fecd1d67
103,1,1,Everton Melo,2019-01-04 21:52:05,https://github.com/decred/politeia/commit/8cdcda2aef9d9d1ba3ccad9d7d4891e382444001
104,1,1,David Hill,2019-01-02 15:31:41,https://github.com/decred/politeia/commit/3b7271edd42beab70a2be4db19bd6e4abe0a6368
105,1,1,Thiago de Freitas Figueiredo,2018-12-31 12:17:44,https://github.com/decred/politeia/commit/a56b26227c08ec70eb78ee3879812a5b856c38c6
106,1,1,lukebp,2018-12-20 16:29:08,https://github.com/decred/politeia/commit/8624e18eb9e678a9a1642fb4f51fa425def6775a
107,1,1,lukebp,2018-12-20 16:28:44,https://github.com/decred/politeia/commit/5bfb21ffba6c5f06866f74cb0e48e129ede19dc6
108,1,1,David Hill,2018-12-18 16:34:26,https://github.com/decred/politeia/commit/2eeea9db91b6d69d5818ddf5cdb0253db48bd072
109,1,1,David Hill,2018-12-18 15:21:41,https://github.com/decred/politeia/commit/8afafff882cb0459e6c28abcbd885eedaf98d642
110,1,1,tpkeeper,2018-12-18 15:17:29,https://github.com/decred/politeia/commit/7347a032e7916adbd614d349596cc61fa2e69ce2
111,1,1,Seth Benton,2018-12-13 23:24:40,https://github.com/decred/politeia/commit/c6b0be997e878b288cc9636d34e970ff950b0be4
112,1,1,David Hill,2018-12-13 21:22:24,https://github.com/decred/politeia/commit/702966d99cbb4514fd6befe216941536e9ba37eb
113,1,1,Thiago de Freitas Figueiredo,2018-12-13 21:20:00,https://github.com/decred/politeia/commit/0ebf83bb701f3e8d5e48ab6f6de3e3f2d9feee5a
114,1,1,Fernando Abolafio,2018-12-10 15:40:38,https://github.com/decred/politeia/commit/f13e494415aa6553be9d965e5b05a1fbc8475284
115,1,1,Thiago de Freitas Figueiredo,2018-12-09 23:07:40,https://github.com/decred/politeia/commit/5b4b3d0bfba6bdb736e2e43ad2996ef8a191f38d
116,1,1,Dave Collins,2018-12-07 22:06:53,https://github.com/decred/politeia/commit/4bb033a75b45fe7453d89305228e6117c72bf1d4
117,1,1,lukebp,2018-12-07 21:56:56,https://github.com/decred/politeia/commit/d6f18d31d15780e5f36feac45d1e62d3e31c3bbc
118,1,1,Marco Peereboom,2018-12-07 16:02:12,https://github.com/decred/politeia/commit/ca4cdf83f0ee5248f24940f77b8c56246c5ce508
119,1,1,Kevin,2018-12-07 11:57:06,https://github.com/decred/politeia/commit/df92852ee6a6763347a10403a85cf3abe50dc1f2
120,1,1,Kevin,2018-12-03 19:21:35,https://github.com/decred/politeia/commit/73e375d3d3a498d0367089e7caa4dfad4fc6178b
121,1,1,Fernando Abolafio,2018-12-03 14:49:31,https://github.com/decred/politeia/commit/fe4e341ce046d51fe0eb0349f0e4aa3e2097b0cd
122,1,1,Thiago de Freitas Figueiredo,2018-12-01 12:18:14,https://github.com/decred/politeia/commit/ae149f59921240a657f80b04776f4ddf646c37ff
123,1,1,Seth Benton,2018-11-30 22:24:42,https://github.com/decred/politeia/commit/ca9879763259d7c2f79be578a9dbd4054b5a464b
124,1,1,Victor Guedes,2018-11-30 21:20:24,https://github.com/decred/politeia/commit/d057a8aad8b5d77b60515e264624ce6ca3e3a887
125,1,1,lukebp,2018-11-30 14:34:55,https://github.com/decred/politeia/commit/12aeb5b6ec6a1a29a8812d7f0eaf1ae53f6b1551
126,1,1,lukebp,2018-11-30 13:57:33,https://github.com/decred/politeia/commit/6f219dcc4938ab67e27450bfc6fdc1c699c023fb
127,1,1,lukebp,2018-11-30 13:52:29,https://github.com/decred/politeia/commit/8eaa6745760d835255212a65c19b6b2b8375de0e
128,1,1,Thiago de Freitas Figueiredo,2018-11-30 13:51:37,https://github.com/decred/politeia/commit/f5b4f10bcb7d7fd6da36232d268a13a93925f81d
129,1,1,lukebp,2018-11-30 13:48:10,https://github.com/decred/politeia/commit/5895a1394f7301e26b7416c4bf178c7369892981
130,1,1,Fernando Abolafio,2018-11-29 21:08:29,https://github.com/decred/politeia/commit/b9d34d285f5eb008702c8a9e1ce146c502653ec0
131,1,1,David Hill,2018-11-29 17:14:20,https://github.com/decred/politeia/commit/449d9c09f432f10902b0833755666bacf83d57e3
132,1,1,Sean Durkin,2018-11-27 14:17:45,https://github.com/decred/politeia/commit/bf36bad02071753b78577d572678a43d84461f82
133,1,1,lukebp,2018-11-19 18:18:48,https://github.com/decred/politeia/commit/3a7c386f4c726137bc67bae3f00386bde7d92287
134,1,1,lukebp,2018-11-16 20:30:28,https://github.com/decred/politeia/commit/cc17ab6f49795e3b3035b439df74f2db6fc49079
135,1,1,Sean Durkin,2018-11-15 16:22:31,https://github.com/decred/politeia/commit/a5ff2a88faacfa436ebcd9feaae4415db56ea54e
136,1,1,David Hill,2018-11-14 18:08:58,https://github.com/decred/politeia/commit/12f7378558c1752ccdc3cf7f1a70109a1f18b120
137,1,1,Tiago Alves Dulce,2018-11-14 14:42:31,https://github.com/decred/politeia/commit/c36457e458b3419b755f6d2fa5fd3c9d1e1f595a
138,1,1,Fernando Abolafio,2018-11-14 14:22:46,https://github.com/decred/politeia/commit/4a8c7e5f207ee8b8f7f7efd5f8f260bb3a894458
139,1,1,Fernando Abolafio,2018-11-13 14:47:20,https://github.com/decred/politeia/commit/6d7eb9834b060be02ac5ca5f250dae2c52e7e4ac
140,1,1,lukebp,2018-11-09 16:16:52,https://github.com/decred/politeia/commit/595137dd542ab1af0df39053243465d862266e74
141,1,1,degeri,2018-11-09 15:11:38,https://github.com/decred/politeia/commit/f66e5be1b767e572458059acde6eff0b302bcd79
142,1,1,lukebp,2018-11-09 15:05:07,https://github.com/decred/politeia/commit/3fcf1fb0884d8ff259c810408c59c10d66f83329
143,1,1,Fernando Abolafio,2018-11-06 14:08:57,https://github.com/decred/politeia/commit/61f5f8c4e569e3730ae3dfad4c427b8d2d40d6ee
144,1,1,lukebp,2018-11-04 00:18:40,https://github.com/decred/politeia/commit/5ba517958a145e693c17dc807ed775dd2251777c
145,1,1,David Hill,2018-11-01 22:41:45,https://github.com/decred/politeia/commit/f91cb149b04de6e7a942dd3fab2848ce5ad2bb8c
146,1,1,lukebp,2018-11-01 19:59:57,https://github.com/decred/politeia/commit/7697cd02e05b76cf7782e2d952fe0e833a384a9d
147,1,1,David Hill,2018-11-01 14:17:58,https://github.com/decred/politeia/commit/7a469b90c282ffaaa34af0804b3a92c67297a5c6
148,1,1,Marco Peereboom,2018-10-31 20:57:32,https://github.com/decred/politeia/commit/9a765f875895bbc78e0eec0dd4d38d80cb7fcdee
149,1,1,Fernando Abolafio,2018-10-31 13:30:20,https://github.com/decred/politeia/commit/b9e5d8a9a4a97e67cf2b1514839fd4b1708919c5
150,1,1,Marco Peereboom,2018-10-25 20:23:10,https://github.com/decred/politeia/commit/652443ae5d247f7f4e33c9cce8a1f01d87cf3e14
151,1,1,Sean Durkin,2018-10-23 19:38:45,https://github.com/decred/politeia/commit/7c2d6e0f82e8770ab7748d174f8cafc9fa5277ff
152,1,1,Mawueli Kofi Adzoe,2018-10-23 18:50:26,https://github.com/decred/politeia/commit/435fe5c078f5986b73a3c17452b4013d3481edb4
153,1,1,lukebp,2018-10-23 18:48:27,https://github.com/decred/politeia/commit/afeecd0181a0c46305c4c5917d90060a18d47b24
154,1,1,VcTT,2018-10-23 13:24:02,https://github.com/decred/politeia/commit/42be2de0c8ba14dbedfdcf5ab70fcb153bfb7f75
155,1,1,Fernando Abolafio,2018-10-22 18:05:16,https://github.com/decred/politeia/commit/2f360bee12b33d20aa2d75deef7d70254bd4d27c
156,1,1,lukebp,2018-10-22 15:36:43,https://github.com/decred/politeia/commit/de5a779a76875471fcaf3d0d4661c7e057c2d5dd
157,1,1,Sean Durkin,2018-10-21 21:16:21,https://github.com/decred/politeia/commit/9b90ffa5a6b54d8a72ea5599c67c57b7e7947e36
158,1,1,lukebp,2018-10-19 20:06:49,https://github.com/decred/politeia/commit/8ce48ad4a1e96c045335eaef3105eb9ce1cb0711
159,1,1,Sean Durkin,2018-10-18 15:29:16,https://github.com/decred/politeia/commit/f63e36f4f58ec9d08f088d2ad6303aaa74d389eb
160,1,1,Sean Durkin,2018-10-18 15:02:40,https://github.com/decred/politeia/commit/7dae64e194ce416db087e0107e04ae0a335a89f0
161,1,1,Marco Peereboom,2018-10-17 20:39:31,https://github.com/decred/politeia/commit/98481e9ffa0f17b5ca3ea392040c4fbe26eaaf38
162,1,1,Sean Durkin,2018-10-17 19:25:11,https://github.com/decred/politeia/commit/b4f7d5d08bb33e0a86fd73fb37c8e61eb551af2e
163,1,1,Sean Durkin,2018-10-17 15:59:59,https://github.com/decred/politeia/commit/23ff40ca9afc60b7942fa7612dc3cb390d8268f0
164,1,1,Fernando Abolafio,2018-10-17 15:59:21,https://github.com/decred/politeia/commit/5229365a201e7eb3d76887eacad44bf86774a559
165,1,1,Sean Durkin,2018-10-17 15:44:09,https://github.com/decred/politeia/commit/10598e3c2722b24ac219be4d69a216b27a301ce2
166,1,1,Marco Peereboom,2018-10-17 15:43:10,https://github.com/decred/politeia/commit/908b2cc7a753ba670ed326ae51dd7d20c0875d18
167,1,1,Sean Durkin,2018-10-17 14:22:35,https://github.com/decred/politeia/commit/0158643b6e704444d72cae14c2c8b659aac96fbd
168,1,1,lukebp,2018-10-16 11:56:52,https://github.com/decred/politeia/commit/9f9149dbf2aa39839010cd6249827e7a68b8675c
169,1,1,Marco Peereboom,2018-10-15 21:21:19,https://github.com/decred/politeia/commit/4cd2f3bb550914e955afbc44585a13c5aa417975
170,1,1,Fernando Abolafio,2018-10-15 20:27:33,https://github.com/decred/politeia/commit/d9bc6c41ac3a856e7e342a4326dd6f271c572d2a
171,1,1,Marco Peereboom,2018-10-15 20:20:04,https://github.com/decred/politeia/commit/567bd319d2f4287a4f093c0daeb9bf4dd1095d10
172,1,1,Tiago Alves Dulce,2018-10-15 18:16:12,https://github.com/decred/politeia/commit/77bdc6c0c23d895a06df4767696cbfd8a4ffd158
173,1,1,Marco Peereboom,2018-10-15 18:15:08,https://github.com/decred/politeia/commit/72d147f52dea2723d3f7ee0082144a8183cf722c
174,1,1,Fernando Abolafio,2018-10-15 17:27:33,https://github.com/decred/politeia/commit/369c42e159f1125e0ce1107435cb1a989998d64b
175,1,1,lukebp,2018-10-15 15:40:09,https://github.com/decred/politeia/commit/498ef3b79e3b3546d725ed6887214bd6e971e61a
176,1,1,Marco Peereboom,2018-10-12 17:54:30,https://github.com/decred/politeia/commit/5a88ae0a6619503a91314ba40831bb3a11e19dc4
177,1,1,Marco Peereboom,2018-10-09 14:53:46,https://github.com/decred/politeia/commit/da69903f25d4474baed325c64ff668f60e70a7ad
178,1,1,lukebp,2018-10-09 14:41:42,https://github.com/decred/politeia/commit/7bbb0871ed2ac5030615e24629108f229617cbec
179,1,1,Marco Peereboom,2018-10-05 20:17:26,https://github.com/decred/politeia/commit/8fdc8395b1b3c851c8b351778f14fbdbd83f78b8
180,1,1,David Hill,2018-10-05 14:45:20,https://github.com/decred/politeia/commit/0a3a75ba7481a6d62950003caae4a34ecf73d367
181,1,1,Fernando Abolafio,2018-10-05 13:31:49,https://github.com/decred/politeia/commit/1a8c9421cac2e1257ebec16d52001aa0a483a148
182,1,1,lukebp,2018-10-04 17:51:21,https://github.com/decred/politeia/commit/500d4f8cb73bbb33fc60f565c444fff14f5b4501
183,1,1,lukebp,2018-10-03 17:11:10,https://github.com/decred/politeia/commit/fe3510d73cc607af06d47e155e59fae041824991
184,1,1,Tiago Alves Dulce,2018-10-03 15:32:28,https://github.com/decred/politeia/commit/ec0bed452cef859d4596c83fb2e180c7b6b7900a
185,1,1,Fernando Abolafio,2018-10-02 15:58:55,https://github.com/decred/politeia/commit/08f854c6877fdc98bc91560bd4bbb56661cfa686
186,1,1,Marco Peereboom,2018-10-01 15:50:15,https://github.com/decred/politeia/commit/c3217fd27d1b966defc79201c0d90764cbba64ff
187,1,1,Marco Peereboom,2018-09-28 13:26:23,https://github.com/decred/politeia/commit/2b184624aa7880cf729488d3b0b727dac9c3424c
188,1,1,Thiago de Freitas Figueiredo,2018-09-27 14:15:43,https://github.com/decred/politeia/commit/55e6706959765422d01818983777047a5ec18893
189,1,1,Marco Peereboom,2018-09-26 22:34:08,https://github.com/decred/politeia/commit/f4c075780bed786a1faebe29b1692512dbe44b36
190,1,1,lukebp,2018-09-26 20:48:53,https://github.com/decred/politeia/commit/edd35ad8aca0cd6e833355ed9ca3f910ad80f2c0
191,1,1,lukebp,2018-09-26 20:43:06,https://github.com/decred/politeia/commit/be702439e795a8e18cd82dd2c701a495c80fdba0
192,1,1,lukebp,2018-09-26 20:42:26,https://github.com/decred/politeia/commit/ccf106088ce0372efd9ea097153528ee92788db5
193,1,1,Fernando Abolafio,2018-09-25 17:15:21,https://github.com/decred/politeia/commit/2ad0e1d5da0d5d37d4423ab011efee043df5772b
194,1,1,lukebp,2018-09-25 13:59:13,https://github.com/decred/politeia/commit/6a514bb271c324ab25f9bbe0b204727c6de7dc1f
195,1,1,lukebp,2018-09-25 13:55:56,https://github.com/decred/politeia/commit/8df6ae6c9c079df6499ac25ccb1be2c9394851b0
196,1,1,lukebp,2018-09-19 20:56:06,https://github.com/decred/politeia/commit/2729f77d1727ab21bdb043866c51f330e5e5833e
197,1,1,lukebp,2018-09-18 21:44:24,https://github.com/decred/politeia/commit/714024a05ed9cc4d43b7da92c8744931f91d33b7
198,1,1,lukebp,2018-09-18 16:01:44,https://github.com/decred/politeia/commit/f0622b64920f1be163964be4e46e0da1547016bf
